frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
878,75,1196.763140767399 5.414285931737709 3194.505137034823 1793.5206773211726,1704.993896484375 1336.0689697265625 2420.482177734375 1589.92236328125,0.7647043466567993,AEAGC124,0.17107663967451248
879,75,1227.7034743782697 11.459550037024997 3224.9989031974574 1804.6141206932457,1741.679443359375 1343.3792724609375 2456.115966796875 1595.731201171875,0.7790931463241577,AEEGC124,0.551732262733085
880,75,1261.5089686048937 13.736511526701634 3257.070849070957 1810.4510173649037,1784.331298828125 1344.5841064453125 2500.87451171875 1603.3154296875,0.7917419672012329,AE GC124,0.438128903409898
881,75,1296.9011860573005 13.778207616507757 3293.295605376417 1813.6377493994078,1820.9578857421875 1343.2635498046875 2531.92333984375 1605.48046875,0.7920293807983398,AE GC122,0.27841926616239854
882,75,1330.4462390274068 12.016324490098611 3331.642015968395 1814.6002963888322,1857.4790649414062 1342.94091796875 2576.2847900390625 1605.0518188476562,0,0,0
883,75,1363.9912919975131 10.254441363689466 3369.9884265603732 1815.562843378257,1894.000244140625 1342.6182861328125 2620.646240234375 1604.6231689453125,0.7856433391571045,AEOGC122,0.1755065256310587
884,75,1399.244410490865 7.387313208122464 3410.840723762713 1813.0158076861603,1933.2650146484375 1348.7374267578125 2661.1201171875 1593.1451416015625,0.778562605381012,AE GC124,0.6881144307129897
885,75,1421.8131595055272 4.2478724523400615 3434.206517434609 1812.016552343764,1972.554931640625 1333.56005859375 2708.4521484375 1596.0318603515625,0.7824589014053345,AE GC124,0.415745768854508
886,75,1455.228976111734 3.5159775429133333 3472.618993679412 1813.0872146054282,2015.759521484375 1338.0872802734375 2746.051025390625 1590.9962158203125,0.7848303914070129,AE GC124,0.2460860000173219
887,75,1489.1983202195615 2.7342071116421494 3514.687007159554 1812.4188969693578,2052.88427734375 1345.3492431640625 2791.139892578125 1586.146484375,0.7663981318473816,AE#GC124,0.4395971397545228
888,75,1525.514133650593 0.7317303337958947 3559.116276377499 1808.2067337266749,2098.93408203125 1340.8648681640625 2837.64892578125 1585.240478515625,0.7692179679870605,AE#GC124,0.46652016571958005
889,75,1558.8765694643719 2.9041314492271795 3600.4058142987897 1812.6313030989952,2135.499755859375 1338.00439453125 2888.18115234375 1587.3460693359375,0.7642506957054138,AE GC124,0.8008298287615632
890,75,1591.8661032901498 4.322962665462342 3642.9652824571303 1816.5430737586712,2180.952392578125 1341.910400390625 2918.348876953125 1594.59814453125,0.7864195108413696,AE9GC124,0.4198628564870603
891,75,1624.6109828503695 5.9686436739124815 3684.62608443637 1821.7849592958187,2223.51025390625 1349.6561279296875 2964.9185791015625 1602.9466552734375,0,0,0
892,75,1657.355862410589 7.614324682362621 3726.28688641561 1827.0268448329662,2266.068115234375 1357.40185546875 3011.48828125 1611.295166015625,0.8035256862640381,AE GC124,0.4852688333444459
893,75,1696.9910985899573 12.22679832682752 3771.6531650942575 1840.073420509383,2301.63525390625 1362.96728515625 3065.033447265625 1623.8702392578125,0.7710619568824768,AE GC124,0.4362533295836527
894,75,1722.3140277829127 17.51407099792334 3805.737267666658 1852.8191702626805,2342.26416015625 1379.709228515625 3097.95654296875 1637.841064453125,0.7736090421676636,AESGC124,0.5555127954796848
895,75,1752.515582570734 17.332387305536145 3838.3317813269214 1857.613879637995,2379.98291015625 1388.771240234375 3144.526123046875 1648.1148681640625,0.7699838280677795,AE-GC124,0.25460422041190534
896,75,1779.9596911815113 19.33643455061224 3859.18126221241 1862.4833288272,2413.529541015625 1405.2176513671875 3192.009521484375 1662.9173583984375,0.7740850448608398,AE-GC122,0.24381105333143246
897,75,1802.8676235379994 22.03854503728587 3867.7214105954445 1868.4831694837085,2451.7841796875 1409.4077758789062 3227.573486328125 1668.0450439453125,0,0,0
898,75,1825.7755558944873 24.740655523959504 3876.261558978479 1874.4830101402167,2490.038818359375 1413.597900390625 3263.137451171875 1673.1727294921875,0.7843058705329895,AEOGC_127,0.22250781017473759
899,75,1852.778382444461 32.02179906411675 3880.538284485028 1891.9181371566665,2518.000732421875 1419.7789306640625 3300.3369140625 1677.3475341796875,0.783587634563446,AE-GC124,0.24915213680925896
900,75,1880.7715723568112 31.652100432685643 3884.3480125050696 1896.9054473876022,2563.792236328125 1430.5821533203125 3334.994384765625 1667.738525390625,0.7517228722572327,AEAGC124,0.32287281715059185
901,75,1909.7383981859275 30.329498095382974 3886.842788691588 1899.514800976412,2601.30615234375 1435.9017333984375 3379.648193359375 1676.1207275390625,0.7576987147331238,AEOGC124,0.751063965956958
902,75,1937.786678619908 29.012387039094847 3887.636530781971 1901.155845854924,2633.58056640625 1429.3785400390625 3421.284912109375 1685.9356689453125,0.7571173310279846,AE-GC122,0.5084680420306357
903,75,1964.9668337102948 27.344751592023044 3886.224492013258 1900.8467136864665,2678.41015625 1422.441650390625 3467.438232421875 1677.0809326171875,0.7664813995361328,AE9GC124,0.4929964388239647
904,75,1992.4481342297042 22.841913078710718 3886.2301915951393 1896.6307580257076,2710.737060546875 1416.198486328125 3507.35595703125 1677.812255859375,0.7973394393920898,AE9GC124,0.5333261431871603
905,75,2026.0982513559752 20.540924937714863 3888.338868820409 1896.1456655999416,2755.11865234375 1419.3076171875 3564.291748046875 1672.5106201171875,0.7753746509552002,AE9GC122,0.2769490310593427
906,75,2060.285804308782 15.570752592206645 3889.8643138150924 1889.418788359436,2797.927490234375 1419.217529296875 3612.6357421875 1670.5810546875,0.7676844596862793,AE9GC124,0.621563545176156
907,75,2093.7107071914807 12.98792373128299 3890.327864385469 1884.447865936717,2840.75732421875 1406.71728515625 3661.143310546875 1672.849365234375,0.7613378167152405,AE9GC122,0.7316060821561183
908,75,2128.0971882103663 10.252549032487991 3890.661989940974 1881.2713045651108,2892.9462890625 1392.7447509765625 3707.07275390625 1664.794921875,0.7827383279800415,AE GC124,0.3389363924325611
909,75,2163.2251975910913 8.702608384532027 3890.400354136812 1881.3319297039236,2939.7696533203125 1387.6715087890625 3765.5452880859375 1668.7194213867188,0,0,0
910,75,2198.3532069718162 7.152667736576063 3890.13871833265 1881.3925548427364,2986.593017578125 1382.5982666015625 3824.017822265625 1672.6439208984375,0.7768772840499878,AE#GC124,0.5131069393479488
911,75,2235.329876806926 19.578634373611067 3889.6159208149656 1915.0740225871607,3037.611572265625 1388.8897705078125 3839.405517578125 1671.978515625,0.7615102529525757,AEAGC122,0.366975844026613
912,75,2267.9045423443695 18.842121416636473 3887.0318694991856 1926.2352297067578,3108.916259765625 1397.236328125 3835.248779296875 1658.6341552734375,0.7661876678466797,AEOGC122,0.26668961191062857
923,88,19.056959464945976 -9.387442063053868 2439.8137110426446 1935.3938677033636,57.472686767578125 1567.899169921875 779.76513671875 1830.654052734375,0.7540609240531921,LOB-728,0.6233810401527882
924,88,16.69073091422206 -9.00957990001234 2454.4201723638544 1938.048942261076,91.943115234375 1571.50341796875 810.2286987304688 1826.7052001953125,0.750177264213562,LOB-728,0.7436204494542841
925,88,13.918903908729135 -10.846218205044693 2462.433359815018 1934.451997439156,119.496826171875 1560.8470458984375 852.603759765625 1833.4427490234375,0.7683725953102112,LOB728,0.9729898488687625
926,88,13.564964655604626 -10.506005923800672 2477.1781176048053 1934.9020464241303,159.00613403320312 1559.4591064453125 895.0777587890625 1831.3106689453125,0.7554709911346436,LOB-728,0.8966974760988159
927,88,10.461507997416675 -10.056802905017662 2486.937044605046 1935.6310284685537,194.46237182617188 1558.34619140625 929.0943603515625 1827.809326171875,0.7571827173233032,LOB-728,0.9937802224152732
928,88,16.08969619687332 -11.124452693450962 2515.1440449704214 1933.4159588740226,230.92401123046875 1566.536865234375 971.9280395507812 1819.93798828125,0.7383565902709961,LOB-728,0.8081387651867015
929,88,24.169220546271845 -12.25861609803303 2546.547914717548 1929.942912284629,275.841796875 1553.6773681640625 1013.7680053710938 1823.6927490234375,0.7356477975845337,LOB-728,0.8967364136666003
930,88,24.602230144598707 -12.430800776943329 2572.4180839803576 1927.9612092869156,314.3033752441406 1553.859130859375 1061.63232421875 1818.84130859375,0.7437308430671692,LOB-728,0.8599758960474533
931,88,26.82601109151392 -12.034274097795901 2599.0284094748226 1927.2143280812675,363.7672119140625 1558.3568115234375 1097.1685791015625 1810.4937744140625,0.7562914490699768,LOB-728,0.6535237213098808
932,88,29.483482601561036 -11.590902930436187 2628.646463179429 1927.104034034487,399.59454345703125 1560.5386962890625 1131.4658203125 1815.0999755859375,0.7455578446388245,LOB-728,0.5970266325724717
933,88,35.01529281195121 -10.21390400432449 2670.7108063661644 1930.4520757775467,436.5117492675781 1562.149658203125 1176.204345703125 1809.59765625,0.7500662803649902,LOB-728,0.813941721882209
934,88,35.082146894869766 -9.129559242244795 2704.949683428857 1934.340746517761,482.88226318359375 1566.300048828125 1218.107421875 1821.2022705078125,0.7542778849601746,LOB-728,0.9769592604373256
935,88,36.56054094925412 -7.532064736320763 2739.6039162792363 1940.6239238757335,529.5504150390625 1571.6436767578125 1266.8902587890625 1824.3782958984375,0.7536652684211731,LOB-728,0.9344334788003508
936,88,43.79859578218998 -7.151567816747729 2778.4434263457824 1945.2374175643906,560.7859497070312 1574.4759521484375 1309.415771484375 1833.0823974609375,0.7448322176933289,LOB-728,0.9645076528530925
937,88,61.47535451919248 -4.142168168695662 2817.106345467706 1956.3942079265726,597.3883056640625 1576.8839111328125 1350.2381591796875 1838.85400390625,0.7552399039268494,LOB-728,0.9667630193226613
938,88,89.28692106050562 -6.20623234809932 2859.5532828702007 1957.0467695851942,641.5808715820312 1592.6466064453125 1385.1527099609375 1839.8177490234375,0.7508100271224976,LOB-728,0.6345912780431969
939,88,116.96911080973041 -3.1944806917712185 2895.7971456936048 1967.580297125402,674.9632568359375 1588.3817138671875 1425.81689453125 1847.2628173828125,0.7558249235153198,LOB-728,0.5495307263569459
940,88,147.54207072990448 -1.935635700713192 2926.722273756831 1973.6341032471557,707.6708984375 1598.3369140625 1457.4002685546875 1847.5035400390625,0.7603130340576172,LOB-728,0.5493887426662798
941,88,157.29230697251865 -4.689656124008934 2945.658763933784 1973.855675521599,734.6436767578125 1604.4129638671875 1504.5743408203125 1849.01953125,0.7517616748809814,LOB-728,0.7655839644005631
942,88,173.32085860610778 -5.073886828025479 2977.695512232739 1977.637063014215,760.6614379882812 1602.8192138671875 1546.282470703125 1863.5445556640625,0.7421205043792725,LOB-728,0.7400905332556302
943,88,196.58588085987708 -2.0250047836458407 3015.467668948263 1989.5701776647652,787.21728515625 1613.5352783203125 1574.9283447265625 1875.4610595703125,0.7448287606239319,LOB-728,0.30894739333868576
944,88,216.15434544041955 -1.2980569919553773 3050.3749000719063 1998.445666191401,822.87890625 1604.7568359375 1630.713623046875 1890.050537109375,0.7254911661148071,LOB-728,0.7125134409865783
945,88,226.21044836753754 -1.4539302955006974 2988.807989128665 1997.5947106692238,850.9646301269531 1604.0484008789062 1668.0059814453125 1896.1038208007812,0,0,0
946,88,236.26655129465553 -1.6098035990460176 2927.2410781854246 1996.7437551470464,879.0503540039062 1603.3399658203125 1705.29833984375 1902.1571044921875,0.7425668835639954,LOB728,0.3399145439138124
947,88,282.05174627707447 -1.0529426056911007 2939.324901979064 2000.3134004275244,915.979248046875 1602.7178955078125 1745.448974609375 1908.761474609375,0.7517414689064026,LOB-728,0.8715481193656393
948,88,317.25829563318143 -0.35249256202780543 2946.1187979632587 2003.893814237088,966.1539916992188 1606.6798095703125 1795.2042236328125 1891.8343505859375,0.7248348593711853,LOB-728,0.9150139698536158
949,88,359.3122795989434 1.3586229386759214 2972.739738454187 2008.7792385507018,1005.2173461914062 1610.4935302734375 1833.744140625 1899.1197509765625,0.7258394360542297,LOB-728,0.4941010484175742
950,88,400.4928774092166 0.7144047757568615 3005.493501749872 2009.5293993222654,1044.9354248046875 1611.171875 1869.92333984375 1902.4798583984375,0.7400635480880737,LOB-728,0.7263507184195542
951,88,444.5450785896396 1.7237748712416305 3047.326255376501 2014.2609679303505,1088.118896484375 1615.8448486328125 1916.338134765625 1910.4646606445312,0,0,0
952,88,488.59727977006264 2.7331449667263996 3089.1590090031304 2018.9925365384356,1131.3023681640625 1620.517822265625 1962.7529296875 1918.449462890625,0.7513975501060486,LOB-728,0.7229207978688296
953,88,524.9222676472318 1.7846639833867357 3137.088571412721 2019.6895231905535,1145.41162109375 1637.6846923828125 2018.0391845703125 1941.2091064453125,0.7286106944084167,LOB-728,0.6713214073460343
954,88,565.9786360904341 7.887788208066354 3183.289228245438 2034.7342979382452,1212.0355224609375 1648.8310546875 2055.66748046875 1943.7974853515625,0.7387981414794922,LOB-728,0.9996820623607992
955,88,607.5378248622012 6.70103619863545 3230.1644329811893 2040.7703966816853,1254.20458984375 1658.1201782226562 2104.3876953125 1954.770263671875,0,0,0
956,88,649.0970136339683 5.514284189204545 3277.0396377169404 2046.8064954251251,1296.3736572265625 1667.4093017578125 2153.10791015625 1965.7430419921875,0.757154643535614,LOB-728,0.7499493669376852
957,88,682.1252079457258 6.56062068618985 3323.986063674568 2060.2257278787692,1326.970458984375 1676.9842529296875 2212.26416015625 1974.5423583984375,0.7497016191482544,LOB-728,0.7374247776997122
958,88,718.8353953279585 6.609363264486709 3367.570882501986 2067.560765005364,1369.9556187220983 1685.083740234375 2256.214529854911 1978.6019112723213,0,0,0
959,88,755.5455827101912 6.658105842783568 3411.155701329404 2074.895802131959,1412.9407784598213 1693.1832275390625 2300.1648995535716 1982.6614641462054,0,0,0
960,88,792.2557700924239 6.706848421080427 3454.740520156822 2082.2308392585537,1455.9259381975446 1701.28271484375 2344.1152692522323 1986.7210170200892,0,0,0
961,88,828.9659574746565 6.755590999377286 3498.32533898424 2089.565876385149,1498.911097935268 1709.3822021484375 2388.0656389508927 1990.7805698939733,0,0,0
962,88,865.6761448568891 6.804333577674145 3541.910157811658 2096.9009135117435,1541.8962576729912 1717.481689453125 2432.0160086495534 1994.840122767857,0,0,0
963,88,902.3863322391218 6.853076155971004 3585.494976639076 2104.2359506383386,1584.8814174107142 1725.5811767578125 2475.966378348214 1998.8996756417412,0,0,0
964,88,939.0965196213544 6.901818734267863 3629.079795466494 2111.5709877649333,1627.8665771484375 1733.6806640625 2519.916748046875 2002.959228515625,0.7472094297409058,LOB-728,0.6319575757294518
965,88,961.1267780940427 1.4617173133683536 3664.163318546428 2103.6892396880876,1659.9698486328125 1720.4853515625 2559.8173828125 2020.54248046875,0.7526293396949768,LOB-728,0.7249364997637912
966,88,990.8499439059997 -8.906502880807238 3714.4464186675286 2084.578676023884,1693.0654296875 1723.1280517578125 2610.55078125 2023.3419189453125,0.747503936290741,LOB-728,0.7208699779258559
967,88,1017.0316622631997 -12.61709600293716 3767.9574460712574 2072.0722341768337,1726.209716796875 1740.557373046875 2639.798583984375 1996.814208984375,0.734018862247467,LOB-728,0.9917947094492664
968,88,1034.4640774076545 -9.30745300662079 3806.4541017872107 2070.678735385134,1754.631591796875 1726.716064453125 2692.611572265625 2035.489013671875,0.7447645664215088,LOB-728,0.6447176649914865
969,88,1041.779005920608 -6.712084269129673 3817.8473843672577 2075.768850223485,1789.2522216796874 1733.183349609375 2731.73955078125 2041.27958984375,0,0,0
970,88,1049.0939344335616 -4.116715531638556 3829.240666947305 2080.8589650618364,1823.8728515625 1739.650634765625 2770.867529296875 2047.070166015625,0,0,0
971,88,1056.408862946515 -1.5213467941474397 3840.6339495273514 2085.9490799001874,1858.4934814453125 1746.117919921875 2809.9955078125 2052.8607421875,0,0,0
